TRANSACTION_DATE,STORE_LOCATION,MONTH_NAME,HOUR_,NUMBER_OF_SALES,REVENUE,PERIOD_IN_DAY
2023-05-11,Lower Manhattan,May,16,17,69.80,Afternoon
2023-03-14,Hell's Kitchen,Mar,13,12,69.75,Afternoon
2023-01-20,Astoria,Jan,19,18,69.73,Evening
2023-06-11,Hell's Kitchen,Jun,19,18,69.70,Evening
2023-03-01,Astoria,Mar,14,16,69.70,Afternoon
2023-06-12,Hell's Kitchen,Jun,14,16,69.70,Afternoon
2023-04-25,Lower Manhattan,Apr,13,17,69.70,Afternoon
2023-04-09,Hell's Kitchen,Apr,17,15,69.70,Afternoon
2023-02-28,Lower Manhattan,Feb,9,16,69.70,Morning
2023-06-16,Hell's Kitchen,Jun,19,15,69.65,Evening
2023-01-12,Hell's Kitchen,Jan,15,12,69.60,Afternoon
2023-02-16,Astoria,Feb,16,16,69.55,Afternoon
2023-06-11,Hell's Kitchen,Jun,12,16,69.55,Afternoon
2023-05-18,Hell's Kitchen,May,15,15,69.55,Afternoon
2023-01-28,Hell's Kitchen,Jan,14,14,69.50,Afternoon
2023-02-24,Hell's Kitchen,Feb,6,15,69.45,Morning
2023-03-26,Astoria,Mar,13,15,69.45,Afternoon
2023-02-23,Astoria,Feb,10,16,69.40,Morning
2023-03-04,Hell's Kitchen,Mar,9,16,69.40,Morning
2023-04-05,Hell's Kitchen,Apr,16,19,69.40,Afternoon
2023-04-23,Hell's Kitchen,Apr,12,13,69.35,Afternoon
2023-01-27,Astoria,Jan,15,16,69.35,Afternoon
2023-01-10,Hell's Kitchen,Jan,11,15,69.35,Morning
2023-01-01,Lower Manhattan,Jan,15,14,69.35,Afternoon
2023-01-13,Astoria,Jan,9,17,69.35,Morning
2023-04-09,Hell's Kitchen,Apr,13,15,69.30,Afternoon
2023-04-01,Lower Manhattan,Apr,11,18,69.30,Morning
2023-01-02,Hell's Kitchen,Jan,8,16,69.25,Morning
2023-01-07,Astoria,Jan,11,14,69.25,Morning
2023-05-13,Astoria,May,11,16,69.20,Morning
2023-01-29,Hell's Kitchen,Jan,8,14,69.15,Morning
2023-02-08,Astoria,Feb,19,13,69.15,Evening
2023-05-31,Lower Manhattan,May,16,13,69.15,Afternoon
2023-01-05,Astoria,Jan,17,16,69.10,Afternoon
2023-04-22,Astoria,Apr,18,14,69.10,Evening
2023-03-11,Hell's Kitchen,Mar,13,13,69.10,Afternoon
2023-05-30,Hell's Kitchen,May,7,15,69.10,Morning
2023-06-26,Hell's Kitchen,Jun,16,17,69.05,Afternoon
2023-02-13,Hell's Kitchen,Feb,18,10,69.05,Evening
2023-01-17,Astoria,Jan,19,8,69.00,Evening
2023-06-22,Hell's Kitchen,Jun,6,16,68.95,Morning
2023-06-24,Hell's Kitchen,Jun,16,16,68.95,Afternoon
2023-02-14,Hell's Kitchen,Feb,16,14,68.95,Afternoon
2023-06-08,Lower Manhattan,Jun,13,17,68.95,Afternoon
2023-02-19,Lower Manhattan,Feb,9,17,68.90,Morning
2023-06-07,Astoria,Jun,14,18,68.90,Afternoon
2023-03-24,Hell's Kitchen,Mar,6,16,68.90,Morning
2023-05-10,Hell's Kitchen,May,16,16,68.85,Afternoon
2023-02-17,Hell's Kitchen,Feb,6,16,68.85,Morning
2023-05-07,Hell's Kitchen,May,14,14,68.85,Afternoon
2023-01-24,Astoria,Jan,14,16,68.85,Afternoon
2023-02-28,Hell's Kitchen,Feb,16,15,68.85,Afternoon
2023-05-27,Hell's Kitchen,May,19,18,68.80,Evening
2023-05-20,Astoria,May,15,21,68.80,Afternoon
2023-04-18,Lower Manhattan,Apr,12,14,68.80,Afternoon
2023-01-07,Astoria,Jan,13,16,68.80,Afternoon
2023-05-20,Lower Manhattan,May,12,12,68.80,Afternoon
2023-03-24,Astoria,Mar,8,16,68.75,Morning
2023-04-15,Lower Manhattan,Apr,15,17,68.70,Afternoon
2023-04-24,Astoria,Apr,12,16,68.70,Afternoon
2023-03-06,Astoria,Mar,11,19,68.70,Morning
2023-04-04,Lower Manhattan,Apr,11,16,68.65,Morning
2023-01-30,Lower Manhattan,Jan,12,14,68.60,Afternoon
2023-05-21,Hell's Kitchen,May,15,20,68.60,Afternoon
2023-01-20,Astoria,Jan,7,18,68.60,Morning
2023-02-18,Hell's Kitchen,Feb,6,13,68.60,Morning
2023-02-21,Lower Manhattan,Feb,14,13,68.55,Afternoon
2023-02-04,Lower Manhattan,Feb,10,14,68.55,Morning
2023-02-16,Lower Manhattan,Feb,15,15,68.50,Afternoon
2023-02-26,Astoria,Feb,13,16,68.50,Afternoon
2023-05-23,Hell's Kitchen,May,13,13,68.50,Afternoon
2023-02-27,Astoria,Feb,14,13,68.45,Afternoon
2023-05-12,Lower Manhattan,May,17,20,68.45,Afternoon
2023-01-27,Lower Manhattan,Jan,14,11,68.45,Afternoon
2023-05-08,Lower Manhattan,May,15,16,68.45,Afternoon
2023-04-07,Hell's Kitchen,Apr,17,16,68.40,Afternoon
2023-02-09,Astoria,Feb,12,8,68.40,Afternoon
2023-04-09,Hell's Kitchen,Apr,12,17,68.35,Afternoon
2023-05-28,Lower Manhattan,May,12,17,68.30,Afternoon
2023-06-08,Hell's Kitchen,Jun,12,17,68.30,Afternoon
2023-03-23,Lower Manhattan,Mar,11,12,68.30,Morning
2023-02-28,Hell's Kitchen,Feb,14,15,68.25,Afternoon
2023-05-23,Hell's Kitchen,May,17,15,68.25,Afternoon
2023-03-06,Lower Manhattan,Mar,16,18,68.20,Afternoon
2023-01-02,Lower Manhattan,Jan,14,15,68.20,Afternoon
2023-04-10,Astoria,Apr,18,11,68.20,Evening
2023-01-15,Astoria,Jan,17,17,68.20,Afternoon
2023-04-15,Astoria,Apr,16,13,68.15,Afternoon
2023-03-27,Astoria,Mar,18,15,68.15,Evening
2023-01-03,Hell's Kitchen,Jan,12,14,68.15,Afternoon
2023-06-15,Lower Manhattan,Jun,16,22,68.10,Afternoon
2023-03-19,Lower Manhattan,Mar,15,18,68.10,Afternoon
2023-03-01,Hell's Kitchen,Mar,12,15,68.10,Afternoon
2023-02-13,Lower Manhattan,Feb,12,11,68.05,Afternoon
2023-04-12,Hell's Kitchen,Apr,19,11,68.00,Evening
2023-06-22,Hell's Kitchen,Jun,13,18,67.95,Afternoon
2023-04-10,Hell's Kitchen,Apr,17,17,67.95,Afternoon
2023-02-03,Hell's Kitchen,Feb,17,15,67.95,Afternoon
2023-04-17,Astoria,Apr,14,15,67.95,Afternoon
2023-02-17,Hell's Kitchen,Feb,7,17,67.95,Morning
2023-03-07,Astoria,Mar,16,15,67.85,Afternoon
2023-03-29,Astoria,Mar,14,17,67.80,Afternoon
2023-01-05,Hell's Kitchen,Jan,19,16,67.80,Evening
2023-03-22,Hell's Kitchen,Mar,17,14,67.75,Afternoon
2023-02-06,Astoria,Feb,16,15,67.75,Afternoon
2023-03-29,Hell's Kitchen,Mar,16,14,67.70,Afternoon
2023-04-22,Lower Manhattan,Apr,16,12,67.70,Afternoon
2023-01-29,Lower Manhattan,Jan,10,16,67.70,Morning
2023-06-27,Lower Manhattan,Jun,13,18,67.70,Afternoon
2023-04-15,Hell's Kitchen,Apr,14,12,67.68,Afternoon
2023-05-13,Hell's Kitchen,May,15,12,67.65,Afternoon
2023-02-16,Hell's Kitchen,Feb,9,18,67.65,Morning
2023-04-03,Hell's Kitchen,Apr,13,16,67.65,Afternoon
2023-05-15,Astoria,May,13,17,67.65,Afternoon
2023-02-28,Hell's Kitchen,Feb,12,14,67.65,Afternoon
2023-03-24,Astoria,Mar,7,16,67.65,Morning
2023-03-25,Lower Manhattan,Mar,15,12,67.60,Afternoon
2023-02-06,Hell's Kitchen,Feb,17,15,67.60,Afternoon
2023-02-13,Hell's Kitchen,Feb,12,9,67.60,Afternoon
2023-03-21,Hell's Kitchen,Mar,13,17,67.55,Afternoon
2023-05-11,Hell's Kitchen,May,12,15,67.55,Afternoon
2023-06-18,Hell's Kitchen,Jun,15,15,67.55,Afternoon
2023-03-17,Hell's Kitchen,Mar,8,16,67.55,Morning
2023-06-14,Hell's Kitchen,Jun,14,12,67.53,Afternoon
2023-02-12,Lower Manhattan,Feb,8,17,67.50,Morning
2023-02-10,Hell's Kitchen,Feb,11,16,67.50,Morning
2023-03-06,Lower Manhattan,Mar,14,13,67.45,Afternoon
2023-04-07,Hell's Kitchen,Apr,12,14,67.45,Afternoon
2023-02-01,Astoria,Feb,18,14,67.40,Evening
2023-03-26,Astoria,Mar,12,14,67.40,Afternoon
2023-06-30,Hell's Kitchen,Jun,17,15,67.40,Afternoon
2023-02-01,Lower Manhattan,Feb,14,15,67.40,Afternoon
2023-01-05,Hell's Kitchen,Jan,12,13,67.30,Afternoon
2023-03-12,Hell's Kitchen,Mar,16,9,67.30,Afternoon
2023-06-05,Lower Manhattan,Jun,18,13,67.25,Evening
2023-05-23,Hell's Kitchen,May,12,14,67.25,Afternoon
2023-02-01,Astoria,Feb,17,15,67.20,Afternoon
2023-05-19,Hell's Kitchen,May,17,11,67.20,Afternoon
2023-03-09,Hell's Kitchen,Mar,16,12,67.20,Afternoon
2023-06-10,Astoria,Jun,17,12,67.15,Afternoon
2023-01-08,Hell's Kitchen,Jan,18,13,67.15,Evening
2023-05-22,Hell's Kitchen,May,12,16,67.15,Afternoon
2023-03-18,Lower Manhattan,Mar,16,18,67.15,Afternoon
2023-02-08,Astoria,Feb,15,12,67.15,Afternoon
2023-04-11,Astoria,Apr,14,16,67.10,Afternoon
2023-06-13,Hell's Kitchen,Jun,19,18,67.10,Evening
2023-03-15,Astoria,Mar,15,12,67.05,Afternoon
2023-05-09,Astoria,May,15,17,67.05,Afternoon
2023-02-06,Hell's Kitchen,Feb,13,14,67.05,Afternoon
2023-05-28,Hell's Kitchen,May,19,19,67.05,Evening
2023-05-18,Astoria,May,14,13,67.03,Afternoon
2023-03-01,Hell's Kitchen,Mar,16,15,67.00,Afternoon
2023-04-28,Hell's Kitchen,Apr,9,14,67.00,Morning
2023-01-05,Hell's Kitchen,Jan,8,15,67.00,Morning
2023-03-23,Astoria,Mar,18,12,67.00,Evening
2023-01-26,Astoria,Jan,17,16,66.95,Afternoon
2023-02-06,Lower Manhattan,Feb,12,13,66.95,Afternoon
2023-03-06,Hell's Kitchen,Mar,9,14,66.95,Morning
2023-01-06,Lower Manhattan,Jan,17,14,66.90,Afternoon
2023-04-11,Lower Manhattan,Apr,12,16,66.90,Afternoon
2023-06-24,Lower Manhattan,Jun,18,14,66.90,Evening
2023-05-31,Hell's Kitchen,May,13,14,66.85,Afternoon
2023-04-08,Lower Manhattan,Apr,16,14,66.85,Afternoon
2023-03-02,Lower Manhattan,Mar,11,14,66.85,Morning
2023-06-29,Hell's Kitchen,Jun,18,15,66.85,Evening
2023-03-30,Astoria,Mar,17,15,66.80,Afternoon
2023-03-26,Astoria,Mar,15,16,66.80,Afternoon
2023-04-13,Hell's Kitchen,Apr,16,16,66.75,Afternoon
2023-04-12,Astoria,Apr,17,12,66.75,Afternoon
2023-01-14,Lower Manhattan,Jan,17,14,66.75,Afternoon
2023-02-15,Astoria,Feb,14,13,66.75,Afternoon
2023-04-13,Lower Manhattan,Apr,16,11,66.70,Afternoon
2023-04-08,Hell's Kitchen,Apr,12,16,66.70,Afternoon
2023-04-02,Lower Manhattan,Apr,8,16,66.65,Morning
2023-04-28,Astoria,Apr,9,17,66.65,Morning
2023-04-13,Hell's Kitchen,Apr,19,17,66.65,Evening
2023-04-28,Hell's Kitchen,Apr,12,13,66.65,Afternoon
2023-03-20,Lower Manhattan,Mar,17,13,66.60,Afternoon
2023-01-26,Hell's Kitchen,Jan,17,15,66.55,Afternoon
2023-06-01,Lower Manhattan,Jun,18,14,66.50,Evening
2023-03-07,Hell's Kitchen,Mar,18,18,66.50,Evening
2023-05-09,Hell's Kitchen,May,17,18,66.45,Afternoon
2023-02-19,Lower Manhattan,Feb,8,17,66.45,Morning
2023-06-16,Hell's Kitchen,Jun,13,16,66.45,Afternoon
2023-01-23,Astoria,Jan,8,15,66.45,Morning
2023-01-08,Lower Manhattan,Jan,7,13,66.45,Morning
2023-02-04,Lower Manhattan,Feb,11,15,66.40,Morning
2023-02-22,Lower Manhattan,Feb,16,11,66.40,Afternoon
2023-01-06,Astoria,Jan,14,15,66.35,Afternoon
2023-02-24,Astoria,Feb,8,15,66.35,Morning
2023-03-05,Hell's Kitchen,Mar,16,15,66.35,Afternoon
2023-02-17,Lower Manhattan,Feb,7,15,66.35,Morning
2023-06-18,Hell's Kitchen,Jun,18,10,66.30,Evening
2023-03-18,Lower Manhattan,Mar,15,18,66.30,Afternoon
2023-02-05,Lower Manhattan,Feb,14,16,66.25,Afternoon
2023-06-07,Hell's Kitchen,Jun,16,16,66.25,Afternoon
2023-04-26,Hell's Kitchen,Apr,14,15,66.20,Afternoon
2023-06-11,Astoria,Jun,11,17,66.20,Morning
2023-04-08,Hell's Kitchen,Apr,6,15,66.15,Morning
2023-01-24,Astoria,Jan,19,13,66.15,Evening
2023-03-22,Hell's Kitchen,Mar,18,16,66.10,Evening
2023-02-11,Hell's Kitchen,Feb,9,18,66.10,Morning
2023-01-02,Hell's Kitchen,Jan,15,17,66.05,Afternoon
2023-03-26,Hell's Kitchen,Mar,6,13,66.05,Morning
2023-01-17,Hell's Kitchen,Jan,13,6,66.00,Afternoon
2023-06-29,Lower Manhattan,Jun,7,15,66.00,Morning
2023-03-06,Lower Manhattan,Mar,12,15,66.00,Afternoon
2023-04-01,Hell's Kitchen,Apr,14,13,66.00,Afternoon
2023-04-10,Lower Manhattan,Apr,17,17,66.00,Afternoon
2023-04-29,Astoria,Apr,9,17,66.00,Morning
2023-02-26,Astoria,Feb,18,19,66.00,Evening
2023-03-02,Astoria,Mar,15,14,66.00,Afternoon
2023-01-29,Lower Manhattan,Jan,11,15,65.95,Morning
2023-01-02,Lower Manhattan,Jan,12,17,65.95,Afternoon
2023-04-13,Lower Manhattan,Apr,15,14,65.95,Afternoon
2023-03-03,Hell's Kitchen,Mar,19,14,65.90,Evening
2023-05-25,Hell's Kitchen,May,6,16,65.90,Morning
2023-05-08,Hell's Kitchen,May,6,17,65.90,Morning
2023-01-22,Astoria,Jan,8,14,65.90,Morning
2023-06-21,Lower Manhattan,Jun,15,14,65.90,Afternoon
2023-01-15,Lower Manhattan,Jan,13,16,65.90,Afternoon
2023-04-20,Hell's Kitchen,Apr,15,15,65.85,Afternoon
2023-02-12,Lower Manhattan,Feb,18,11,65.85,Evening
2023-06-15,Lower Manhattan,Jun,18,14,65.85,Evening
2023-04-15,Astoria,Apr,12,16,65.80,Afternoon
2023-03-10,Lower Manhattan,Mar,14,13,65.80,Afternoon
2023-05-11,Hell's Kitchen,May,15,17,65.75,Afternoon
2023-04-03,Hell's Kitchen,Apr,17,16,65.75,Afternoon
2023-04-29,Lower Manhattan,Apr,15,16,65.75,Afternoon
2023-03-04,Hell's Kitchen,Mar,19,14,65.70,Evening
2023-04-20,Lower Manhattan,Apr,16,16,65.70,Afternoon
2023-01-27,Astoria,Jan,13,16,65.65,Afternoon
2023-03-15,Lower Manhattan,Mar,15,16,65.65,Afternoon
2023-06-07,Lower Manhattan,Jun,12,16,65.65,Afternoon
2023-05-11,Astoria,May,11,16,65.60,Morning
2023-05-22,Hell's Kitchen,May,16,17,65.55,Afternoon
2023-05-20,Astoria,May,17,21,65.55,Afternoon
2023-06-15,Hell's Kitchen,Jun,15,13,65.55,Afternoon
2023-04-14,Lower Manhattan,Apr,12,12,65.50,Afternoon
2023-03-29,Hell's Kitchen,Mar,19,17,65.50,Evening
2023-01-06,Hell's Kitchen,Jan,12,15,65.50,Afternoon
2023-02-28,Lower Manhattan,Feb,15,15,65.45,Afternoon
2023-06-16,Hell's Kitchen,Jun,17,13,65.45,Afternoon
2023-03-05,Hell's Kitchen,Mar,15,15,65.40,Afternoon
2023-06-11,Hell's Kitchen,Jun,15,17,65.40,Afternoon
2023-01-02,Hell's Kitchen,Jan,14,15,65.35,Afternoon
2023-03-25,Astoria,Mar,15,17,65.35,Afternoon
2023-04-21,Hell's Kitchen,Apr,14,15,65.30,Afternoon
2023-04-29,Hell's Kitchen,Apr,17,15,65.30,Afternoon
2023-01-16,Astoria,Jan,11,12,65.28,Morning
2023-05-17,Astoria,May,14,13,65.25,Afternoon
2023-04-13,Astoria,Apr,16,13,65.25,Afternoon
2023-02-06,Astoria,Feb,18,14,65.25,Evening
2023-02-23,Hell's Kitchen,Feb,6,15,65.25,Morning
2023-02-07,Astoria,Feb,16,16,65.25,Afternoon
2023-04-16,Astoria,Apr,18,13,65.20,Evening
2023-02-27,Astoria,Feb,15,13,65.20,Afternoon
2023-05-16,Hell's Kitchen,May,13,14,65.20,Afternoon
2023-03-05,Lower Manhattan,Mar,13,16,65.20,Afternoon
2023-04-05,Lower Manhattan,Apr,13,17,65.10,Afternoon
2023-02-03,Hell's Kitchen,Feb,10,16,65.10,Morning
2023-03-10,Hell's Kitchen,Mar,17,18,65.10,Afternoon
2023-04-26,Hell's Kitchen,Apr,15,12,65.10,Afternoon
2023-06-13,Hell's Kitchen,Jun,17,11,65.05,Afternoon
2023-03-02,Lower Manhattan,Mar,17,15,65.00,Afternoon
2023-05-16,Hell's Kitchen,May,18,16,64.95,Evening
2023-04-22,Astoria,Apr,19,12,64.95,Evening
2023-04-17,Lower Manhattan,Apr,12,18,64.95,Afternoon
2023-06-16,Hell's Kitchen,Jun,12,15,64.95,Afternoon
2023-06-14,Lower Manhattan,Jun,17,16,64.95,Afternoon
2023-02-06,Lower Manhattan,Feb,15,14,64.90,Afternoon
2023-02-14,Hell's Kitchen,Feb,17,12,64.90,Afternoon
2023-02-24,Astoria,Feb,17,16,64.90,Afternoon
2023-03-08,Hell's Kitchen,Mar,16,16,64.88,Afternoon
2023-02-07,Astoria,Feb,10,15,64.85,Morning
2023-03-02,Lower Manhattan,Mar,13,16,64.85,Afternoon
2023-02-22,Hell's Kitchen,Feb,6,15,64.80,Morning
2023-01-07,Astoria,Jan,10,14,64.75,Morning
2023-03-03,Lower Manhattan,Mar,16,17,64.75,Afternoon
2023-01-06,Lower Manhattan,Jan,16,13,64.70,Afternoon
2023-01-29,Hell's Kitchen,Jan,10,15,64.65,Morning
2023-05-08,Lower Manhattan,May,13,16,64.65,Afternoon
2023-05-17,Lower Manhattan,May,14,17,64.65,Afternoon
2023-03-26,Lower Manhattan,Mar,11,12,64.65,Morning
2023-06-11,Astoria,Jun,18,11,64.65,Evening
2023-02-07,Hell's Kitchen,Feb,20,14,64.65,Evening
2023-05-07,Lower Manhattan,May,12,14,64.60,Afternoon
2023-04-11,Hell's Kitchen,Apr,14,15,64.55,Afternoon
2023-05-14,Hell's Kitchen,May,20,12,64.53,Evening
2023-03-04,Lower Manhattan,Mar,7,14,64.50,Morning
2023-06-11,Hell's Kitchen,Jun,16,16,64.45,Afternoon
2023-05-27,Hell's Kitchen,May,17,17,64.45,Afternoon
2023-02-23,Astoria,Feb,19,14,64.45,Evening
2023-05-22,Hell's Kitchen,May,13,15,64.40,Afternoon
2023-06-19,Astoria,Jun,13,18,64.40,Afternoon
2023-04-30,Lower Manhattan,Apr,12,14,64.40,Afternoon
2023-02-10,Lower Manhattan,Feb,12,12,64.40,Afternoon
2023-03-28,Astoria,Mar,17,14,64.40,Afternoon
2023-05-11,Lower Manhattan,May,15,14,64.40,Afternoon
2023-03-23,Lower Manhattan,Mar,12,10,64.30,Afternoon
2023-05-11,Hell's Kitchen,May,17,16,64.25,Afternoon
2023-04-04,Lower Manhattan,Apr,13,14,64.15,Afternoon
2023-03-31,Lower Manhattan,Mar,12,13,64.15,Afternoon
2023-01-28,Astoria,Jan,16,18,64.15,Afternoon
2023-01-25,Astoria,Jan,14,13,64.15,Afternoon
2023-06-12,Astoria,Jun,14,13,64.10,Afternoon
2023-03-04,Astoria,Mar,19,17,64.10,Evening
2023-02-01,Lower Manhattan,Feb,8,15,64.05,Morning
2023-02-27,Astoria,Feb,16,14,64.05,Afternoon
2023-04-06,Lower Manhattan,Apr,11,17,64.05,Morning
2023-02-17,Astoria,Feb,13,14,64.05,Afternoon
2023-03-31,Lower Manhattan,Mar,17,12,64.05,Afternoon
2023-06-19,Astoria,Jun,12,16,64.00,Afternoon
2023-03-29,Hell's Kitchen,Mar,14,15,64.00,Afternoon
2023-03-28,Astoria,Mar,9,12,64.00,Morning
2023-06-17,Astoria,Jun,12,16,64.00,Afternoon
2023-04-30,Hell's Kitchen,Apr,16,14,64.00,Afternoon
2023-01-29,Lower Manhattan,Jan,16,14,63.95,Afternoon
2023-01-10,Lower Manhattan,Jan,14,15,63.95,Afternoon
2023-04-25,Hell's Kitchen,Apr,14,11,63.95,Afternoon
2023-06-09,Lower Manhattan,Jun,17,12,63.94,Afternoon
2023-02-03,Hell's Kitchen,Feb,19,15,63.90,Evening
2023-03-08,Lower Manhattan,Mar,18,15,63.90,Evening
2023-01-27,Astoria,Jan,14,15,63.90,Afternoon
2023-04-17,Hell's Kitchen,Apr,6,16,63.85,Morning
2023-05-09,Hell's Kitchen,May,14,16,63.75,Afternoon
2023-06-12,Lower Manhattan,Jun,18,15,63.75,Evening
2023-03-29,Lower Manhattan,Mar,13,15,63.75,Afternoon
2023-02-04,Hell's Kitchen,Feb,12,15,63.75,Afternoon
2023-01-06,Lower Manhattan,Jan,14,16,63.75,Afternoon
2023-03-18,Astoria,Mar,19,10,63.70,Evening
2023-06-13,Astoria,Jun,16,14,63.70,Afternoon
2023-05-26,Hell's Kitchen,May,14,16,63.70,Afternoon
2023-06-15,Astoria,Jun,12,15,63.70,Afternoon
2023-01-15,Lower Manhattan,Jan,8,15,63.70,Morning
2023-02-17,Lower Manhattan,Feb,12,16,63.65,Afternoon
2023-02-05,Hell's Kitchen,Feb,8,17,63.65,Morning
2023-04-20,Lower Manhattan,Apr,17,11,63.60,Afternoon
2023-02-24,Lower Manhattan,Feb,15,10,63.60,Afternoon
2023-04-18,Lower Manhattan,Apr,17,10,63.55,Afternoon
2023-03-15,Astoria,Mar,16,12,63.55,Afternoon
2023-03-12,Hell's Kitchen,Mar,14,15,63.55,Afternoon
2023-01-04,Lower Manhattan,Jan,12,14,63.55,Afternoon
2023-02-09,Lower Manhattan,Feb,15,12,63.52,Afternoon
2023-03-26,Astoria,Mar,17,14,63.50,Afternoon
2023-01-14,Hell's Kitchen,Jan,17,13,63.50,Afternoon
2023-01-29,Lower Manhattan,Jan,14,15,63.50,Afternoon
2023-06-25,Lower Manhattan,Jun,11,11,63.40,Morning
2023-03-29,Astoria,Mar,12,16,63.35,Afternoon
2023-03-29,Lower Manhattan,Mar,9,16,63.35,Morning
2023-04-07,Lower Manhattan,Apr,12,14,63.35,Afternoon
2023-04-26,Hell's Kitchen,Apr,19,16,63.35,Evening
2023-04-20,Hell's Kitchen,Apr,12,10,63.25,Afternoon
2023-03-30,Lower Manhattan,Mar,17,14,63.20,Afternoon
2023-01-10,Hell's Kitchen,Jan,6,16,63.20,Morning
2023-01-21,Astoria,Jan,15,8,63.15,Afternoon
2023-05-10,Astoria,May,17,11,63.15,Afternoon
2023-05-21,Lower Manhattan,May,12,16,63.15,Afternoon
2023-03-31,Hell's Kitchen,Mar,7,13,63.15,Morning
2023-04-24,Lower Manhattan,Apr,13,13,63.15,Afternoon
2023-03-16,Astoria,Mar,11,13,63.13,Morning
2023-06-21,Astoria,Jun,11,12,63.10,Morning
2023-03-08,Astoria,Mar,14,13,63.10,Afternoon
2023-05-09,Hell's Kitchen,May,15,14,63.10,Afternoon
2023-02-06,Hell's Kitchen,Feb,12,13,63.05,Afternoon
2023-04-09,Astoria,Apr,16,13,63.05,Afternoon
2023-04-09,Lower Manhattan,Apr,15,8,63.05,Afternoon
2023-04-09,Astoria,Apr,13,15,63.05,Afternoon
2023-06-21,Hell's Kitchen,Jun,16,15,63.05,Afternoon
2023-03-28,Hell's Kitchen,Mar,11,14,63.00,Morning
2023-01-28,Hell's Kitchen,Jan,17,15,63.00,Afternoon
2023-02-28,Astoria,Feb,15,13,63.00,Afternoon
2023-05-01,Lower Manhattan,May,18,14,63.00,Evening
2023-02-10,Astoria,Feb,14,13,63.00,Afternoon
2023-05-09,Lower Manhattan,May,13,13,62.98,Afternoon
2023-01-31,Astoria,Jan,19,14,62.95,Evening
2023-01-28,Astoria,Jan,8,14,62.95,Morning
2023-02-25,Astoria,Feb,8,14,62.95,Morning
2023-01-02,Hell's Kitchen,Jan,17,18,62.95,Afternoon
2023-03-25,Lower Manhattan,Mar,13,14,62.95,Afternoon
2023-06-12,Lower Manhattan,Jun,13,14,62.90,Afternoon
2023-05-24,Hell's Kitchen,May,15,13,62.90,Afternoon
2023-01-04,Astoria,Jan,18,16,62.85,Evening
2023-03-20,Hell's Kitchen,Mar,16,15,62.85,Afternoon
2023-03-17,Hell's Kitchen,Mar,6,12,62.85,Morning
2023-01-05,Hell's Kitchen,Jan,10,14,62.80,Morning
2023-04-11,Hell's Kitchen,Apr,13,14,62.80,Afternoon
2023-04-10,Lower Manhattan,Apr,16,15,62.80,Afternoon
2023-03-24,Hell's Kitchen,Mar,16,11,62.80,Afternoon
2023-03-09,Lower Manhattan,Mar,12,14,62.79,Afternoon
2023-04-09,Lower Manhattan,Apr,17,11,62.79,Afternoon
2023-03-08,Lower Manhattan,Mar,19,10,62.75,Evening
2023-01-25,Lower Manhattan,Jan,14,11,62.75,Afternoon
2023-03-01,Lower Manhattan,Mar,11,16,62.70,Morning
2023-02-24,Lower Manhattan,Feb,13,10,62.70,Afternoon
2023-05-21,Lower Manhattan,May,16,12,62.65,Afternoon
2023-04-14,Hell's Kitchen,Apr,18,13,62.65,Evening
2023-02-24,Astoria,Feb,14,15,62.65,Afternoon
2023-04-29,Hell's Kitchen,Apr,9,16,62.60,Morning
2023-04-19,Hell's Kitchen,Apr,17,10,62.60,Afternoon
2023-01-23,Astoria,Jan,9,13,62.55,Morning
2023-03-11,Hell's Kitchen,Mar,9,14,62.55,Morning
2023-05-23,Lower Manhattan,May,13,14,62.55,Afternoon
2023-04-18,Hell's Kitchen,Apr,15,15,62.50,Afternoon
2023-03-09,Hell's Kitchen,Mar,19,15,62.50,Evening
2023-02-13,Astoria,Feb,8,16,62.50,Morning
2023-01-06,Astoria,Jan,11,14,62.50,Morning
2023-06-30,Lower Manhattan,Jun,16,16,62.50,Afternoon
2023-04-24,Hell's Kitchen,Apr,19,11,62.50,Evening
2023-04-27,Hell's Kitchen,Apr,17,15,62.45,Afternoon
2023-03-31,Astoria,Mar,11,16,62.45,Morning
2023-01-07,Astoria,Jan,19,13,62.45,Evening
2023-01-26,Astoria,Jan,10,14,62.45,Morning
2023-05-17,Lower Manhattan,May,15,16,62.40,Afternoon
2023-04-27,Hell's Kitchen,Apr,16,14,62.40,Afternoon
2023-03-26,Hell's Kitchen,Mar,16,13,62.40,Afternoon
2023-02-06,Lower Manhattan,Feb,10,15,62.40,Morning
2023-06-27,Hell's Kitchen,Jun,18,14,62.35,Evening
2023-04-21,Hell's Kitchen,Apr,20,15,62.35,Evening
2023-06-08,Lower Manhattan,Jun,16,14,62.35,Afternoon
2023-05-24,Hell's Kitchen,May,17,12,62.30,Afternoon
2023-01-28,Lower Manhattan,Jan,16,13,62.25,Afternoon
2023-01-24,Astoria,Jan,15,14,62.20,Afternoon
2023-03-31,Hell's Kitchen,Mar,11,14,62.20,Morning
2023-04-20,Astoria,Apr,7,20,62.20,Morning
2023-01-25,Hell's Kitchen,Jan,16,14,62.15,Afternoon
2023-02-07,Astoria,Feb,13,14,62.15,Afternoon
2023-05-24,Lower Manhattan,May,18,12,62.15,Evening
2023-01-07,Astoria,Jan,15,16,62.15,Afternoon
2023-01-16,Astoria,Jan,19,12,62.15,Evening
